"GEOID","NAME","TOT_POP","WNH","BNH","i2","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13","i14","i15","i16","i17"
"12086","Miami-Dade County, Florida",4716709.699341,319480.324219183,545876.981445313,148817.264274505,95534.8545371928,90525.9938773144,92906.5116264692,83440.288553584,75764.6895354149,72195.6581592995,71434.730198426,63666.6330565728,110383.421259926,135127.541969249,153499.763630064,101922.46081425,58818.3351774292,63275.6975904359,80612.9874145586
"12087","Monroe County, Florida",137158.32323835,73308.1774291733,14597.4436797947,3429.62827929368,2634.32625517399,1722.85651966603,2130.33710730488,2941.72389146295,2171.44260518073,2382.33168123944,2239.35603645387,1844.38581773376,4226.71749897319,5545.66782212001,7549.1140446777,4619.90052213349,2882.74643798891,3283.07824338848,4366.11875263912
"12089","Nassau County, Florida",121366.73569874,104226.848876991,5418.28495788955,2186.4116471259,1941.92966535244,1428.20803276518,1982.16087754301,2291.63174054738,2596.46054060669,1884.67755569663,2274.61084308214,1565.92256680213,3941.11144036069,5005.69120909573,6423.06776165576,4688.48357451625,3812.68103221388,2599.55524923673,2500.52457307533
"12091","Okaloosa County, Florida",380655.39849848,246327.341796922,49105.8724669845,7555.66029278175,5417.26587029635,5935.48938349326,7890.8680671173,6320.78567583297,7638.49899563479,7043.21622396993,7149.17270436335,5611.8404979279,13248.413012101,16459.8576087525,21330.0027439264,14824.2748477704,7719.41121702613,6867.90641095536,6505.72789615603
"12093","Okeechobee County, Florida",34094.48389006,17920.5887603684,4248.44360827252,1054.32877496357,695.823090229175,743.284835725928,870.414511163658,720.401494147136,800.916955257699,921.26638133875,649.208875902008,687.347778533327,989.068874905539,954.320096952559,1128.06398671746,481.397704324204,294.940847015533,144.927829999012,164.421046899464
"12095","Orange County, Florida",2899485.9787585,787421.324217506,691106.224607689,72101.9644326901,47116.624681953,51822.4442032737,55150.6766345421,54667.509873757,57901.3562401278,51051.6246732771,53103.397941169,48584.103262384,88089.1659965275,106525.910673182,110696.87582675,73286.2848184284,44276.0535859887,49975.1740759931,51334.7828679697
"12097","Osceola County, Florida",914937.2108155,153607.790771118,96331.2994385736,19290.9804081308,13019.1607859424,15270.1503318153,16269.0269427964,15773.8092427044,17017.4809667991,16440.6648956692,15903.2411415921,13190.7987388152,24772.1399523313,29701.807057793,32816.6138418946,19184.0584047018,10047.8545853902,6688.25268817486,5436.13975328306
"12099","Palm Beach County, Florida",2509580.020508,992576.167969,648176.180664,57664.4841588805,41251.9871577057,48090.6741516579,50433.5576588452,48560.3062060265,47531.3370981402,43540.3440967828,46270.1903453975,37496.6896443087,75084.8432093183,90890.512275073,110161.256798154,79239.4159150063,47904.228467152,55988.2319198794,76025.8662396075
"12101","Pasco County, Florida",863688.7221067,526144.197265574,86791.1597899297,22217.4411909102,18172.3896614586,20246.063741709,21905.3497741501,20138.5655870471,19419.0214872947,18468.8765073806,17647.0357765791,16773.1798096508,29470.098948174,34515.5768524621,39160.5374385749,24020.6360433019,14271.2469519574,12703.85450334,10387.4426544984
"12103","Pinellas County, Florida",1371135.6105952,895697.03125013,176066.976440026,42611.8787010468,31638.0820993544,35619.3674226204,35490.8922979754,33445.3950887413,33490.144851258,30893.2150845592,29706.6246075017,25661.8234922765,47052.2099752912,56140.742388374,66883.5724738508,42640.7495155738,24980.4722694405,25036.7703577681,26042.9182440322
"12105","Polk County, Florida",1178135.0983886,535710.703124955,200026.356200983,28795.1812455708,22133.7442593919,25773.3308990748,25009.2886417121,25083.3447470357,25233.2632041541,24037.5280401491,24539.6645591723,19001.7128781461,38734.9555771714,40902.4513427394,48102.1497773678,26920.2974083545,13507.1111124312,11552.7524304774,9975.89926102671
"12107","Putnam County, Florida",52376.68366623,35156.8358154201,9471.64259338543,2623.35346643311,1859.77539020561,1659.48076225579,1642.1267150688,1202.49085299842,1565.47967332626,1144.64402904179,1079.56635209058,870.594700547262,1571.26435572193,1622.60341198344,1599.46468240078,778.762867516114,408.54319419369,329.003811253326,253.802940109708
"12109","St. Johns County, Florida",571603.7053835,449879.267578236,29997.3225403157,10376.1443751924,6112.66662316827,5585.40813194162,7485.05236109792,8683.36711388576,8938.16667184696,7469.91575369428,9107.19212118756,7939.15058320699,13915.5877397425,21768.9642143289,26463.8352773566,21337.5709033253,14324.2761396407,19917.2525752842,21842.1244834465
"12111","St. Lucie County, Florida",477012.0940246,227074.601317905,112633.417968953,13181.7254756014,9624.44781576128,10845.8649655717,10979.9813584921,10576.0355560058,10588.8085458077,8722.35541099932,10079.4855774554,7890.51445014802,16794.884965825,17363.2830120113,22229.7921265502,11023.0901990736,5648.85473990767,5051.71746666701,5096.42293097379
"12113","Santa Rosa County, Florida",300538.8609619,225182.0219727,30658.9889831592,5622.33175959136,3703.17043780777,4849.26114264755,4840.25099559692,4087.00270216449,4894.31187790068,4714.10893688814,4773.57590742228,4377.12943719468,10246.3392259732,12630.4241355692,16647.1476907388,11639.3079600002,5409.69228919656,6388.19425889467,4393.34770188581
"12115","Sarasota County, Florida",634465.7249145,496129.106445234,30011.8254089142,14261.5659477519,11675.6776165662,13119.0734668826,15415.0288639657,15363.311097342,15029.4964218617,13546.9204453151,14422.9880678199,12932.5760660274,24023.6861992406,29505.7694613545,33621.2499205629,22146.1745502948,12290.0219958539,14120.5174933236,17485.3067339636
"12117","Seminole County, Florida",755963.7671508,320816.66455083,108765.496581942,16909.3173131336,9189.15134312095,11586.9797012875,11696.3543281512,12859.0907460411,13308.368059466,12774.9564176844,13417.7426863297,10565.5889550369,21901.8483578213,28380.1916412888,35531.60955161,24929.0014920961,14482.8832833258,17826.3814922218,16177.3486564301
"12119","Sumter County, Florida",275121.23148723,237008.955261164,17567.2212982121,6967.92813529077,5382.05879641668,4562.0253195546,6788.84036448181,6060.70719106117,6998.56156977125,8143.78073573382,6162.03316665045,5473.95909985812,11013.8979047511,15302.5787320184,16718.7859722313,9958.22262419304,4898.99309883988,4625.64860655252,4324.02709782163
"12121","Suwannee County, Florida",54105.74062204,36582.0365905588,11289.2244262873,1633.76762776644,1470.76133383963,1271.94305109557,1247.24512777332,1111.40654950098,1275.6477395939,1326.2784824045,664.374137368364,947.165359408059,1504.10353032466,2343.83292328096,2146.24953670301,853.313250783531,214.871932903523,439.623035135944,432.213658139271
"12123","Taylor County, Florida",21628.237086775,13644.7197265779,4509.0295405327,523.52913932641,495.465654963257,517.72290118231,683.200688289179,566.108219049815,573.849869908616,417.081440017898,281.602549988883,521.59372661171,503.207305822058,623.202894133472,675.459037430378,389.017955654745,237.088057550777,68.7071513718579,89.9966912335604
"12125","Union County, Florida",15357.934406744,8337.26173400294,4785.14166473595,436.647154701545,303.143541884751,260.984506258395,149.564197817311,218.825470632039,488.844055953224,166.62856938036,225.851976569765,171.647502193021,358.351802824027,362.366949074156,531.00309157958,123.465747191471,57.2158340643404,72.2726325023247,34.1287431260978
"12127","Volusia County, Florida",801202.8524781,487337.523438122,104971.125610026,25224.3114528109,18263.6434752026,20707.4465689834,22193.5012947844,22613.6747723497,20152.8793688144,19479.3660003641,17075.7265478211,14417.202448961,28276.7481868886,31482.1157087566,35543.2777400775,19945.8821408962,11119.1496011595,9688.7060709186,8037.3625138695
"12129","Wakulla County, Florida",38035.46628124,28572.0099792383,5837.03996825783,806.805623011169,411.832123984806,584.030936060324,637.015185929714,516.596436226555,862.198247874623,676.753373331757,923.611810223234,456.387061374975,1070.52268486109,1871.3073703871,2278.32274438378,1330.62718421991,320.313874210405,362.46043660651,227.591436938972
"12131","Walton County, Florida",136858.51359466,116607.87976083,6245.85959910087,3808.7545110574,3314.86731794747,3036.65138820432,2965.47987129328,3580.14297188861,2732.55490685715,2682.95051628279,2644.12968887677,2266.7049779849,4621.83517395018,5311.98321672389,5266.69225141686,4902.207816327,2245.13785164822,2206.3170242422,3299.77032951179
"12133","Washington County, Florida",24994.758997567,17748.6954803355,4497.207518349,971.314800861647,744.572544509086,493.317611794086,589.325594213638,520.89437270183,784.405643598049,476.97582755246,435.100005433293,438.164089978598,724.145314207053,766.02113632622,824.238742687013,325.814323317419,335.006576953333,198.144133929716,113.371128176281
"13001","Appling County, Georgia",19901.729793327,13472.5789337047,3947.43874931139,809.171083037658,596.911824238166,485.933633089193,588.292158906207,411.589019601046,466.539386092285,443.912764595892,326.46982444795,366.33577660826,438.525473763418,715.432222552603,662.636772394354,518.257378084039,191.787553636089,94.8163186515498,104.513442150004
"13003","Atkinson County, Georgia",8612.656350733,4477.3276453,1242.11765003,283.8768002046,237.254697981217,265.227959315247,298.381454229653,195.81282933821,364.688444058465,94.2802511628417,116.037232200421,130.541886225473,178.200035164932,249.687258574119,274.552379759924,97.3883913110673,47.6581489394584,49.7302423716088,53.8744292359095
"13005","Bacon County, Georgia",14478.756871086,8935.12431335246,2618.04665804072,518.61138185289,449.292038733939,401.795451782066,332.476108663115,304.234894799839,309.369660956798,326.057650966916,210.525412435332,219.51125321001,196.404805503693,555.838436490845,721.434645052782,379.972695614989,109.113780835385,56.4824277265524,29.524905402516
